ID,s1_path,s2_path,s1_gain,s2_gain,enr_path
128,/mnt/data/wsj0.8k/si_dt_05/052/052c0112.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ha0102.wav,1.3935,-1.3935,/mnt/data/wsj0.8k/si_dt_05/052/052o020q.wav
129,/mnt/data/wsj0.8k/si_dt_05/421/421a010f.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ha0103.wav,0.28101,-0.28101,/mnt/data/wsj0.8k/si_dt_05/421/421o030z.wav
130,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010n.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020g.wav,0.98109,-0.98109,/mnt/data/wsj0.8k/si_dt_05/22h/22ha0114.wav
131,/mnt/data/wsj0.8k/si_dt_05/22g/22go010s.wav,/mnt/data/wsj0.8k/si_et_05/446/446o0302.wav,1.0984,-1.0984,/mnt/data/wsj0.8k/si_dt_05/22g/22ga0101.wav
132,/mnt/data/wsj0.8k/si_dt_05/420/420o030t.wav,/mnt/data/wsj0.8k/si_dt_05/053/053o020y.wav,1.2352,-1.2352,/mnt/data/wsj0.8k/si_dt_05/420/420a010t.wav
133,/mnt/data/wsj0.8k/si_et_05/442/442c020u.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010a.wav,0.62277,-0.62277,/mnt/data/wsj0.8k/si_et_05/442/442o0307.wav
134,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0109.wav,/mnt/data/wsj0.8k/si_dt_05/052/052c0108.wav,1.9352,-1.9352,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010i.wav
135,/mnt/data/wsj0.8k/si_et_05/441/441c0211.wav,/mnt/data/wsj0.8k/si_dt_05/053/053c0105.wav,0.47832,-0.47832,/mnt/data/wsj0.8k/si_et_05/441/441o030g.wav
136,/mnt/data/wsj0.8k/si_et_05/445/445c0214.wav,/mnt/data/wsj0.8k/si_dt_05/423/423a0113.wav,1.5649,-1.5649,/mnt/data/wsj0.8k/si_et_05/445/445o030o.wav
137,/mnt/data/wsj0.8k/si_et_05/446/446o030e.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o030z.wav,0.35357,-0.35357,/mnt/data/wsj0.8k/si_et_05/446/446o030j.wav
138,/mnt/data/wsj0.8k/si_dt_05/423/423c0204.wav,/mnt/data/wsj0.8k/si_dt_05/051/051o0211.wav,0.44006,-0.44006,/mnt/data/wsj0.8k/si_dt_05/423/423a010r.wav
139,/mnt/data/wsj0.8k/si_dt_05/22g/22go0110.wav,/mnt/data/wsj0.8k/si_et_05/443/443o0314.wav,0.95557,-0.95557,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010z.wav
140,/mnt/data/wsj0.8k/si_et_05/440/440o030k.wav,/mnt/data/wsj0.8k/si_et_05/443/443o030u.wav,1.3697,-1.3697,/mnt/data/wsj0.8k/si_et_05/440/440o0308.wav
141,/mnt/data/wsj0.8k/si_dt_05/050/050a050x.wav,/mnt/data/wsj0.8k/si_et_05/444/444o030o.wav,1.0327,-1.0327,/mnt/data/wsj0.8k/si_dt_05/050/050c010h.wav
142,/mnt/data/wsj0.8k/si_et_05/443/443c0204.wav,/mnt/data/wsj0.8k/si_dt_05/050/050a0511.wav,0.15155,-0.15155,/mnt/data/wsj0.8k/si_et_05/443/443o0306.wav
143,/mnt/data/wsj0.8k/si_et_05/445/445o030v.wav,/mnt/data/wsj0.8k/si_dt_05/421/421c0210.wav,2.1753,-2.1753,/mnt/data/wsj0.8k/si_et_05/445/445c020g.wav
144,/mnt/data/wsj0.8k/si_dt_05/420/420a0109.wav,/mnt/data/wsj0.8k/si_et_05/444/444c0215.wav,0.52312,-0.52312,/mnt/data/wsj0.8k/si_dt_05/420/420a0102.wav
145,/mnt/data/wsj0.8k/si_et_05/444/444c020i.wav,/mnt/data/wsj0.8k/si_dt_05/423/423a010k.wav,1.2349,-1.2349,/mnt/data/wsj0.8k/si_et_05/444/444o030q.wav
146,/mnt/data/wsj0.8k/si_dt_05/052/052c0106.wav,/mnt/data/wsj0.8k/si_et_05/447/447o0307.wav,1.864,-1.864,/mnt/data/wsj0.8k/si_dt_05/052/052a050f.wav
147,/mnt/data/wsj0.8k/si_et_05/444/444o030b.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020a.wav,0.34117,-0.34117,/mnt/data/wsj0.8k/si_et_05/444/444o030c.wav
148,/mnt/data/wsj0.8k/si_et_05/445/445o030h.wav,/mnt/data/wsj0.8k/si_et_05/446/446c020f.wav,1.4594,-1.4594,/mnt/data/wsj0.8k/si_et_05/445/445c020e.wav
149,/mnt/data/wsj0.8k/si_dt_05/420/420c020p.wav,/mnt/data/wsj0.8k/si_et_05/441/441c020r.wav,2.0378,-2.0378,/mnt/data/wsj0.8k/si_dt_05/420/420o030g.wav
150,/mnt/data/wsj0.8k/si_et_05/445/445c0211.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c0107.wav,1.0756,-1.0756,/mnt/data/wsj0.8k/si_et_05/445/445c020a.wav
151,/mnt/data/wsj0.8k/si_et_05/446/446o030k.wav,/mnt/data/wsj0.8k/si_dt_05/051/051c0112.wav,0.24698,-0.24698,/mnt/data/wsj0.8k/si_et_05/446/446o0318.wav
152,/mnt/data/wsj0.8k/si_dt_05/422/422a0106.wav,/mnt/data/wsj0.8k/si_dt_05/423/423o030l.wav,1.1377,-1.1377,/mnt/data/wsj0.8k/si_dt_05/422/422o030i.wav
153,/mnt/data/wsj0.8k/si_et_05/441/441c0201.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c010w.wav,1.3462,-1.3462,/mnt/data/wsj0.8k/si_et_05/441/441o030p.wav
154,/mnt/data/wsj0.8k/si_dt_05/421/421o0307.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c010c.wav,2.1494,-2.1494,/mnt/data/wsj0.8k/si_dt_05/421/421c020t.wav
155,/mnt/data/wsj0.8k/si_dt_05/053/053c0108.wav,/mnt/data/wsj0.8k/si_dt_05/050/050o020m.wav,0.021727,-0.021727,/mnt/data/wsj0.8k/si_dt_05/053/053o0213.wav
156,/mnt/data/wsj0.8k/si_et_05/444/444c0205.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22go010r.wav,0.22427,-0.22427,/mnt/data/wsj0.8k/si_et_05/444/444o030i.wav
157,/mnt/data/wsj0.8k/si_dt_05/050/050o020e.wav,/mnt/data/wsj0.8k/si_et_05/443/443c0204.wav,1.5522,-1.5522,/mnt/data/wsj0.8k/si_dt_05/050/050c010y.wav
158,/mnt/data/wsj0.8k/si_dt_05/052/052o020c.wav,/mnt/data/wsj0.8k/si_dt_05/422/422c020g.wav,1.4136,-1.4136,/mnt/data/wsj0.8k/si_dt_05/052/052a050i.wav
159,/mnt/data/wsj0.8k/si_et_05/441/441o030j.wav,/mnt/data/wsj0.8k/si_dt_05/422/422c020l.wav,0.13184,-0.13184,/mnt/data/wsj0.8k/si_et_05/441/441o0309.wav
160,/mnt/data/wsj0.8k/si_dt_05/420/420c0202.wav,/mnt/data/wsj0.8k/si_dt_05/423/423o030k.wav,1.7761,-1.7761,/mnt/data/wsj0.8k/si_dt_05/420/420a010y.wav
161,/mnt/data/wsj0.8k/si_dt_05/22g/22go010o.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020p.wav,0.88923,-0.88923,/mnt/data/wsj0.8k/si_dt_05/22g/22ga0107.wav
162,/mnt/data/wsj0.8k/si_dt_05/421/421a0114.wav,/mnt/data/wsj0.8k/si_dt_05/053/053a0506.wav,0.70544,-0.70544,/mnt/data/wsj0.8k/si_dt_05/421/421a010w.wav
163,/mnt/data/wsj0.8k/si_dt_05/22h/22ho0109.wav,/mnt/data/wsj0.8k/si_dt_05/423/423o030r.wav,2.3494,-2.3494,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0105.wav
164,/mnt/data/wsj0.8k/si_dt_05/421/421c020q.wav,/mnt/data/wsj0.8k/si_et_05/441/441o0303.wav,0.38291,-0.38291,/mnt/data/wsj0.8k/si_dt_05/421/421c020a.wav
165,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010q.wav,/mnt/data/wsj0.8k/si_et_05/444/444c0209.wav,1.9519,-1.9519,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010b.wav
166,/mnt/data/wsj0.8k/si_dt_05/051/051c010g.wav,/mnt/data/wsj0.8k/si_dt_05/052/052o020u.wav,0.39061,-0.39061,/mnt/data/wsj0.8k/si_dt_05/051/051a050v.wav
167,/mnt/data/wsj0.8k/si_dt_05/051/051a050b.wav,/mnt/data/wsj0.8k/si_dt_05/053/053o0212.wav,1.6419,-1.6419,/mnt/data/wsj0.8k/si_dt_05/051/051a0504.wav
168,/mnt/data/wsj0.8k/si_dt_05/22g/22go010q.wav,/mnt/data/wsj0.8k/si_et_05/447/447c0217.wav,1.3606,-1.3606,/mnt/data/wsj0.8k/si_dt_05/22g/22go010p.wav
169,/mnt/data/wsj0.8k/si_et_05/442/442c020c.wav,/mnt/data/wsj0.8k/si_dt_05/052/052o020p.wav,2.1717,-2.1717,/mnt/data/wsj0.8k/si_et_05/442/442o030n.wav
170,/mnt/data/wsj0.8k/si_et_05/440/440o0309.wav,/mnt/data/wsj0.8k/si_et_05/444/444c0212.wav,1.3717,-1.3717,/mnt/data/wsj0.8k/si_et_05/440/440o030g.wav
171,/mnt/data/wsj0.8k/si_et_05/444/444c020p.wav,/mnt/data/wsj0.8k/si_dt_05/053/053o020j.wav,0.5106,-0.5106,/mnt/data/wsj0.8k/si_et_05/444/444o030h.wav
172,/mnt/data/wsj0.8k/si_dt_05/051/051a050b.wav,/mnt/data/wsj0.8k/si_dt_05/053/053c0106.wav,0.52192,-0.52192,/mnt/data/wsj0.8k/si_dt_05/051/051a0502.wav
173,/mnt/data/wsj0.8k/si_et_05/443/443c020b.wav,/mnt/data/wsj0.8k/si_dt_05/050/050o0208.wav,0.91101,-0.91101,/mnt/data/wsj0.8k/si_et_05/443/443o0307.wav
174,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010h.wav,/mnt/data/wsj0.8k/si_et_05/442/442o030e.wav,0.76899,-0.76899,/mnt/data/wsj0.8k/si_dt_05/22g/22go010n.wav
175,/mnt/data/wsj0.8k/si_dt_05/22g/22go0113.wav,/mnt/data/wsj0.8k/si_dt_05/422/422a0102.wav,2.151,-2.151,/mnt/data/wsj0.8k/si_dt_05/22g/22gc0105.wav
176,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010z.wav,/mnt/data/wsj0.8k/si_dt_05/420/420c020z.wav,1.6166,-1.6166,/mnt/data/wsj0.8k/si_dt_05/22h/22ho0115.wav
177,/mnt/data/wsj0.8k/si_dt_05/051/051c010c.wav,/mnt/data/wsj0.8k/si_et_05/444/444o030p.wav,1.2632,-1.2632,/mnt/data/wsj0.8k/si_dt_05/051/051o0209.wav
178,/mnt/data/wsj0.8k/si_et_05/441/441o030a.wav,/mnt/data/wsj0.8k/si_et_05/445/445c0205.wav,2.4581,-2.4581,/mnt/data/wsj0.8k/si_et_05/441/441o0302.wav
179,/mnt/data/wsj0.8k/si_et_05/441/441o030r.wav,/mnt/data/wsj0.8k/si_et_05/443/443c020c.wav,2.0691,-2.0691,/mnt/data/wsj0.8k/si_et_05/441/441c020o.wav
180,/mnt/data/wsj0.8k/si_et_05/446/446o030k.wav,/mnt/data/wsj0.8k/si_et_05/442/442o0311.wav,0.56158,-0.56158,/mnt/data/wsj0.8k/si_et_05/446/446o0315.wav
181,/mnt/data/wsj0.8k/si_dt_05/422/422o030y.wav,/mnt/data/wsj0.8k/si_et_05/446/446o030p.wav,0.56286,-0.56286,/mnt/data/wsj0.8k/si_dt_05/422/422c0214.wav
182,/mnt/data/wsj0.8k/si_et_05/441/441o0303.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020r.wav,0.43132,-0.43132,/mnt/data/wsj0.8k/si_et_05/441/441o030h.wav
183,/mnt/data/wsj0.8k/si_et_05/444/444o0306.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22ga0105.wav,0.62364,-0.62364,/mnt/data/wsj0.8k/si_et_05/444/444o0311.wav
184,/mnt/data/wsj0.8k/si_dt_05/053/053o020y.wav,/mnt/data/wsj0.8k/si_et_05/440/440c0208.wav,0.98149,-0.98149,/mnt/data/wsj0.8k/si_dt_05/053/053c010w.wav
185,/mnt/data/wsj0.8k/si_dt_05/422/422c020i.wav,/mnt/data/wsj0.8k/si_dt_05/423/423c0210.wav,1.9066,-1.9066,/mnt/data/wsj0.8k/si_dt_05/422/422a0110.wav
186,/mnt/data/wsj0.8k/si_dt_05/053/053a0506.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020d.wav,0.84031,-0.84031,/mnt/data/wsj0.8k/si_dt_05/053/053o0213.wav
187,/mnt/data/wsj0.8k/si_dt_05/423/423a010m.wav,/mnt/data/wsj0.8k/si_et_05/443/443c020t.wav,2.2596,-2.2596,/mnt/data/wsj0.8k/si_dt_05/423/423o0302.wav
188,/mnt/data/wsj0.8k/si_dt_05/22g/22go010p.wav,/mnt/data/wsj0.8k/si_et_05/447/447c0215.wav,0.74674,-0.74674,/mnt/data/wsj0.8k/si_dt_05/22g/22go010g.wav
189,/mnt/data/wsj0.8k/si_dt_05/420/420a010s.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22ga010f.wav,0.56448,-0.56448,/mnt/data/wsj0.8k/si_dt_05/420/420a010a.wav
190,/mnt/data/wsj0.8k/si_et_05/443/443c020w.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22go010u.wav,1.0586,-1.0586,/mnt/data/wsj0.8k/si_et_05/443/443c0213.wav
191,/mnt/data/wsj0.8k/si_et_05/445/445c0205.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o030e.wav,0.5673,-0.5673,/mnt/data/wsj0.8k/si_et_05/445/445c020s.wav
192,/mnt/data/wsj0.8k/si_dt_05/052/052c010r.wav,/mnt/data/wsj0.8k/si_dt_05/053/053o020q.wav,2.4235,-2.4235,/mnt/data/wsj0.8k/si_dt_05/052/052o020m.wav
193,/mnt/data/wsj0.8k/si_dt_05/051/051a0508.wav,/mnt/data/wsj0.8k/si_et_05/442/442c0213.wav,2.2216,-2.2216,/mnt/data/wsj0.8k/si_dt_05/051/051o020s.wav
194,/mnt/data/wsj0.8k/si_et_05/443/443o030h.wav,/mnt/data/wsj0.8k/si_et_05/441/441c020j.wav,2.0968,-2.0968,/mnt/data/wsj0.8k/si_et_05/443/443o0306.wav
195,/mnt/data/wsj0.8k/si_dt_05/050/050c0115.wav,/mnt/data/wsj0.8k/si_et_05/446/446o0305.wav,0.45717,-0.45717,/mnt/data/wsj0.8k/si_dt_05/050/050c0107.wav
196,/mnt/data/wsj0.8k/si_dt_05/22h/22ha0101.wav,/mnt/data/wsj0.8k/si_dt_05/423/423a010m.wav,1.7206,-1.7206,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010r.wav
197,/mnt/data/wsj0.8k/si_dt_05/422/422c020o.wav,/mnt/data/wsj0.8k/si_dt_05/051/051o020c.wav,0.53856,-0.53856,/mnt/data/wsj0.8k/si_dt_05/422/422c0212.wav
198,/mnt/data/wsj0.8k/si_dt_05/421/421o030p.wav,/mnt/data/wsj0.8k/si_et_05/446/446c020e.wav,1.4738,-1.4738,/mnt/data/wsj0.8k/si_dt_05/421/421a0113.wav
199,/mnt/data/wsj0.8k/si_et_05/444/444o030q.wav,/mnt/data/wsj0.8k/si_et_05/445/445o030l.wav,0.62744,-0.62744,/mnt/data/wsj0.8k/si_et_05/444/444o030j.wav
200,/mnt/data/wsj0.8k/si_dt_05/053/053c0110.wav,/mnt/data/wsj0.8k/si_et_05/446/446o030b.wav,1.9665,-1.9665,/mnt/data/wsj0.8k/si_dt_05/053/053c010v.wav
201,/mnt/data/wsj0.8k/si_dt_05/422/422c0212.wav,/mnt/data/wsj0.8k/si_et_05/447/447o0306.wav,2.1883,-2.1883,/mnt/data/wsj0.8k/si_dt_05/422/422a0105.wav
202,/mnt/data/wsj0.8k/si_et_05/447/447c020m.wav,/mnt/data/wsj0.8k/si_dt_05/053/053o020v.wav,1.2223,-1.2223,/mnt/data/wsj0.8k/si_et_05/447/447c0215.wav
203,/mnt/data/wsj0.8k/si_et_05/443/443o0304.wav,/mnt/data/wsj0.8k/si_et_05/440/440o030f.wav,2.2866,-2.2866,/mnt/data/wsj0.8k/si_et_05/443/443o030w.wav
204,/mnt/data/wsj0.8k/si_dt_05/053/053o020r.wav,/mnt/data/wsj0.8k/si_dt_05/051/051c010f.wav,2.4269,-2.4269,/mnt/data/wsj0.8k/si_dt_05/053/053c010l.wav
205,/mnt/data/wsj0.8k/si_dt_05/050/050o0213.wav,/mnt/data/wsj0.8k/si_dt_05/051/051o0204.wav,0.77657,-0.77657,/mnt/data/wsj0.8k/si_dt_05/050/050a0501.wav
206,/mnt/data/wsj0.8k/si_et_05/444/444c020w.wav,/mnt/data/wsj0.8k/si_dt_05/053/053c0106.wav,1.4109,-1.4109,/mnt/data/wsj0.8k/si_et_05/444/444o030p.wav
207,/mnt/data/wsj0.8k/si_et_05/442/442o030j.wav,/mnt/data/wsj0.8k/si_et_05/446/446c020i.wav,1.6414,-1.6414,/mnt/data/wsj0.8k/si_et_05/442/442c0215.wav
208,/mnt/data/wsj0.8k/si_dt_05/053/053a0512.wav,/mnt/data/wsj0.8k/si_dt_05/420/420a010v.wav,2.0668,-2.0668,/mnt/data/wsj0.8k/si_dt_05/053/053a050w.wav
209,/mnt/data/wsj0.8k/si_et_05/447/447c020q.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22ga0110.wav,2.085,-2.085,/mnt/data/wsj0.8k/si_et_05/447/447o0302.wav
210,/mnt/data/wsj0.8k/si_dt_05/051/051c0115.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22ga0108.wav,1.3159,-1.3159,/mnt/data/wsj0.8k/si_dt_05/051/051a0509.wav
211,/mnt/data/wsj0.8k/si_et_05/447/447c0209.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22ga0101.wav,1.1383,-1.1383,/mnt/data/wsj0.8k/si_et_05/447/447o030w.wav
212,/mnt/data/wsj0.8k/si_dt_05/053/053a050n.wav,/mnt/data/wsj0.8k/si_et_05/445/445o0312.wav,0.55261,-0.55261,/mnt/data/wsj0.8k/si_dt_05/053/053c0105.wav
213,/mnt/data/wsj0.8k/si_et_05/447/447o030k.wav,/mnt/data/wsj0.8k/si_dt_05/421/421c0211.wav,2.331,-2.331,/mnt/data/wsj0.8k/si_et_05/447/447c0202.wav
214,/mnt/data/wsj0.8k/si_dt_05/420/420o030c.wav,/mnt/data/wsj0.8k/si_dt_05/051/051c010q.wav,2.1551,-2.1551,/mnt/data/wsj0.8k/si_dt_05/420/420a010a.wav
215,/mnt/data/wsj0.8k/si_dt_05/051/051o020m.wav,/mnt/data/wsj0.8k/si_et_05/442/442c020r.wav,0.2335,-0.2335,/mnt/data/wsj0.8k/si_dt_05/051/051a0510.wav
216,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010l.wav,/mnt/data/wsj0.8k/si_et_05/440/440o0306.wav,0.76924,-0.76924,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010f.wav
217,/mnt/data/wsj0.8k/si_dt_05/053/053o020k.wav,/mnt/data/wsj0.8k/si_dt_05/423/423c020p.wav,0.23327,-0.23327,/mnt/data/wsj0.8k/si_dt_05/053/053o020c.wav
218,/mnt/data/wsj0.8k/si_dt_05/422/422a0103.wav,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010m.wav,0.01406,-0.01406,/mnt/data/wsj0.8k/si_dt_05/422/422o030l.wav
219,/mnt/data/wsj0.8k/si_dt_05/051/051a0511.wav,/mnt/data/wsj0.8k/si_dt_05/422/422o030j.wav,1.6913,-1.6913,/mnt/data/wsj0.8k/si_dt_05/051/051a0512.wav
220,/mnt/data/wsj0.8k/si_dt_05/051/051c0114.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22go0104.wav,0.33581,-0.33581,/mnt/data/wsj0.8k/si_dt_05/051/051o020e.wav
221,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010f.wav,/mnt/data/wsj0.8k/si_et_05/444/444o030f.wav,1.4703,-1.4703,/mnt/data/wsj0.8k/si_dt_05/22h/22ho010d.wav
222,/mnt/data/wsj0.8k/si_dt_05/22h/22hc0111.wav,/mnt/data/wsj0.8k/si_et_05/442/442o030q.wav,0.83403,-0.83403,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010d.wav
223,/mnt/data/wsj0.8k/si_et_05/440/440c020n.wav,/mnt/data/wsj0.8k/si_et_05/446/446o030e.wav,0.091392,-0.091392,/mnt/data/wsj0.8k/si_et_05/440/440o030z.wav
224,/mnt/data/wsj0.8k/si_et_05/443/443o030o.wav,/mnt/data/wsj0.8k/si_dt_05/050/050c0116.wav,1.5733,-1.5733,/mnt/data/wsj0.8k/si_et_05/443/443c020o.wav
225,/mnt/data/wsj0.8k/si_et_05/443/443c0212.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020h.wav,1.73,-1.73,/mnt/data/wsj0.8k/si_et_05/443/443c0214.wav
226,/mnt/data/wsj0.8k/si_et_05/443/443o030z.wav,/mnt/data/wsj0.8k/si_dt_05/422/422a0111.wav,1.6838,-1.6838,/mnt/data/wsj0.8k/si_et_05/443/443c0206.wav
227,/mnt/data/wsj0.8k/si_dt_05/22g/22gc0111.wav,/mnt/data/wsj0.8k/si_dt_05/053/053o020z.wav,1.4247,-1.4247,/mnt/data/wsj0.8k/si_dt_05/22g/22go0108.wav
228,/mnt/data/wsj0.8k/si_dt_05/420/420a010m.wav,/mnt/data/wsj0.8k/si_et_05/444/444o030v.wav,0.45684,-0.45684,/mnt/data/wsj0.8k/si_dt_05/420/420o030o.wav
229,/mnt/data/wsj0.8k/si_et_05/447/447o030h.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020o.wav,1.9064,-1.9064,/mnt/data/wsj0.8k/si_et_05/447/447o0303.wav
230,/mnt/data/wsj0.8k/si_et_05/445/445c0216.wav,/mnt/data/wsj0.8k/si_et_05/447/447c020l.wav,1.2895,-1.2895,/mnt/data/wsj0.8k/si_et_05/445/445o0303.wav
231,/mnt/data/wsj0.8k/si_et_05/442/442c0214.wav,/mnt/data/wsj0.8k/si_dt_05/053/053a050u.wav,1.2681,-1.2681,/mnt/data/wsj0.8k/si_et_05/442/442c0201.wav
232,/mnt/data/wsj0.8k/si_dt_05/050/050o0206.wav,/mnt/data/wsj0.8k/si_dt_05/420/420c020x.wav,1.3208,-1.3208,/mnt/data/wsj0.8k/si_dt_05/050/050c010a.wav
233,/mnt/data/wsj0.8k/si_dt_05/420/420a0103.wav,/mnt/data/wsj0.8k/si_et_05/440/440c020o.wav,0.51858,-0.51858,/mnt/data/wsj0.8k/si_dt_05/420/420o0306.wav
234,/mnt/data/wsj0.8k/si_dt_05/051/051a0513.wav,/mnt/data/wsj0.8k/si_dt_05/053/053c010a.wav,1.0984,-1.0984,/mnt/data/wsj0.8k/si_dt_05/051/051a050y.wav
235,/mnt/data/wsj0.8k/si_et_05/446/446o030g.wav,/mnt/data/wsj0.8k/si_dt_05/423/423a010b.wav,0.36981,-0.36981,/mnt/data/wsj0.8k/si_et_05/446/446o0306.wav
236,/mnt/data/wsj0.8k/si_dt_05/053/053o0202.wav,/mnt/data/wsj0.8k/si_et_05/442/442c0209.wav,1.3653,-1.3653,/mnt/data/wsj0.8k/si_dt_05/053/053c0111.wav
237,/mnt/data/wsj0.8k/si_dt_05/22h/22hc010k.wav,/mnt/data/wsj0.8k/si_dt_05/052/052o020r.wav,2.0358,-2.0358,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010p.wav
238,/mnt/data/wsj0.8k/si_dt_05/421/421o030n.wav,/mnt/data/wsj0.8k/si_et_05/443/443o030h.wav,1.1413,-1.1413,/mnt/data/wsj0.8k/si_dt_05/421/421c020i.wav
239,/mnt/data/wsj0.8k/si_dt_05/421/421a0105.wav,/mnt/data/wsj0.8k/si_dt_05/423/423c020n.wav,1.7524,-1.7524,/mnt/data/wsj0.8k/si_dt_05/421/421c020c.wav
240,/mnt/data/wsj0.8k/si_dt_05/051/051o020k.wav,/mnt/data/wsj0.8k/si_dt_05/22g/22ga0101.wav,0.68009,-0.68009,/mnt/data/wsj0.8k/si_dt_05/051/051o0204.wav
241,/mnt/data/wsj0.8k/si_dt_05/22g/22gc010l.wav,/mnt/data/wsj0.8k/si_dt_05/420/420a010h.wav,1.9598,-1.9598,/mnt/data/wsj0.8k/si_dt_05/22g/22go0114.wav
242,/mnt/data/wsj0.8k/si_et_05/442/442c020p.wav,/mnt/data/wsj0.8k/si_et_05/445/445c020d.wav,0.25249,-0.25249,/mnt/data/wsj0.8k/si_et_05/442/442c020k.wav
243,/mnt/data/wsj0.8k/si_et_05/447/447o030q.wav,/mnt/data/wsj0.8k/si_et_05/440/440o0309.wav,2.4332,-2.4332,/mnt/data/wsj0.8k/si_et_05/447/447o030a.wav
244,/mnt/data/wsj0.8k/si_dt_05/051/051c010p.wav,/mnt/data/wsj0.8k/si_dt_05/052/052a050i.wav,1.6842,-1.6842,/mnt/data/wsj0.8k/si_dt_05/051/051a050c.wav
245,/mnt/data/wsj0.8k/si_et_05/443/443o030o.wav,/mnt/data/wsj0.8k/si_et_05/446/446c020i.wav,0.4937,-0.4937,/mnt/data/wsj0.8k/si_et_05/443/443c0202.wav
246,/mnt/data/wsj0.8k/si_dt_05/050/050c010j.wav,/mnt/data/wsj0.8k/si_et_05/444/444c020u.wav,1.9482,-1.9482,/mnt/data/wsj0.8k/si_dt_05/050/050o020l.wav
247,/mnt/data/wsj0.8k/si_et_05/447/447c0214.wav,/mnt/data/wsj0.8k/si_dt_05/421/421o0308.wav,0.40324,-0.40324,/mnt/data/wsj0.8k/si_et_05/447/447c020s.wav
248,/mnt/data/wsj0.8k/si_et_05/442/442o030z.wav,/mnt/data/wsj0.8k/si_et_05/447/447o0311.wav,0.55178,-0.55178,/mnt/data/wsj0.8k/si_et_05/442/442c020s.wav
249,/mnt/data/wsj0.8k/si_dt_05/422/422a0105.wav,/mnt/data/wsj0.8k/si_dt_05/053/053c0102.wav,2.1249,-2.1249,/mnt/data/wsj0.8k/si_dt_05/422/422a010z.wav
250,/mnt/data/wsj0.8k/si_et_05/447/447c0208.wav,/mnt/data/wsj0.8k/si_dt_05/421/421c0211.wav,0.0044616,-0.0044616,/mnt/data/wsj0.8k/si_et_05/447/447o030f.wav
251,/mnt/data/wsj0.8k/si_dt_05/051/051a050c.wav,/mnt/data/wsj0.8k/si_et_05/446/446c0206.wav,1.874,-1.874,/mnt/data/wsj0.8k/si_dt_05/051/051c010f.wav
252,/mnt/data/wsj0.8k/si_dt_05/052/052o020v.wav,/mnt/data/wsj0.8k/si_et_05/442/442o030y.wav,0.23967,-0.23967,/mnt/data/wsj0.8k/si_dt_05/052/052c0110.wav
253,/mnt/data/wsj0.8k/si_dt_05/22h/22ho0114.wav,/mnt/data/wsj0.8k/si_dt_05/050/050a050h.wav,1.5174,-1.5174,/mnt/data/wsj0.8k/si_dt_05/22h/22ha010n.wav
254,/mnt/data/wsj0.8k/si_et_05/447/447o0307.wav,/mnt/data/wsj0.8k/si_dt_05/420/420a010k.wav,0.6894,-0.6894,/mnt/data/wsj0.8k/si_et_05/447/447o030v.wav
255,/mnt/data/wsj0.8k/si_dt_05/051/051c010d.wav,/mnt/data/wsj0.8k/si_et_05/447/447c0207.wav,2.3786,-2.3786,/mnt/data/wsj0.8k/si_dt_05/051/051a0514.wav
